시설물라벨명칭,시설물종류명,시설물용도분류명,시설물 수,시설물물품구분,지번주소명,도로명주소명,경도,위도,좌표,사용유형분류명,시설물상태,접속포트,시설물설치일,센터분류명,지구분류명,아이콘지아이에스표출여부,이전전시설물유형,번호인식카메라여부,완제품구분,비상벨현장단말전화번호,비상벨센터단말전화번호,관리지역분류명,비상벨여부,경찰지구대,등록일시,수정일시,행정동분류명,행정동,씨씨티브이방향각지원여부,관리번호,행정동명
S252002(A1072)_화곡1동 1074-20(신월초등학교 후문)(보조1)메가박스방향,CTV,CPZ,1,어린이보호구역,화곡1동 1074-20 (신월초 후문),화곡로26가길 12,126.83915,37.540653,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,5,,2020-10-14 15:15,1150054000,,N,S252002,
S292001(A1116)_(스쿨존)화곡6동 1130-12(등서초등학교)(보조1),CTV,CPZ,1,어린이보호구역,화곡6동 1130-12 등서초등학교,공항대로48길 57-21,126.85422,37.5516,0,Y,1,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,2,,2020-10-14 15:15,1150059100,,N,S292001,
C311017(A4027)_화곡본동 972-14(보조1) 화곡로44가길 6-6 방향,CTV,POC,1,방범용,화곡6동 972-14,화곡로44나길 18 ,126.84851,37.5477,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,2,,2020-10-14 15:15,1150059000,,N,C311017,
C171007(A4007)_등촌3동 683 (강서로 68길 12)(보조2) (1시 수라간),CTV,POC,1,방범용,등촌3동 683,강서로68길 12,126.84173,37.56647,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,6,,2020-10-14 15:15,1150053500,,Y,C171007,
C161008(A2014)_등촌2동 522-23(보조2) (11시 등촌초교),CTV,POC,1,방범용,등촌2동 522-23,등촌로39길 42,126.86032,37.546406,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,8,,2020-10-14 15:15,1150053000,,N,C161008,
C261008(A1085)_화곡2동 884-13(보조1) 삼익 아파트 방향,CTV,POC,1,방범용,화곡2동 884-13,곰달래로32길 29,126.853134,37.52977,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,3,,2020-10-14 15:15,1150055000,,N,C261008,
C251036(A4015)_화곡1동 372-55(보조1) 행복나무어린이집방향,CTV,POC,1,방범용,화곡1동 372-55,가로공원로72길 29,126.835594,37.535526,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,5,,2020-10-14 15:15,1150054000,,Y,C251036,
C211008(A2004)_개화동 418-194(보조1) (11시 개화동로7길 9-5),CTV,POC,1,방범용,개화동 418-194,개화동로7길 13,126.79999,37.580162,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,4,,2020-10-14 15:15,1150064000,,N,C211008,
C251011(A2037)_화곡1동 359-6(보조1) 가로공원로76길 79방향,CTV,POC,1,방범용,화곡1동 359-6,월정로28길 28,126.83812,37.533447,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,5,,2020-10-14 15:15,1150054000,,Y,C251011,
S122001(A2001)_가양2동 1473(탑산초등학교)(보조1)탑산초교후문방향,CTV,CPZ,1,어린이보호구역,가양동 1476 탑산초등학교,허준로 109,126.851276,37.5667967,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,6,,2020-10-14 15:15,1150060400,,N,S122001,
C251003(A1075)_화곡1동 370-13(고정2)덕성사방향,CTV,POC,1,방범용,화곡동 370-13,가로공원로78길 37-17 ,126.83899,37.53582,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,5,,2020-10-14 15:15,1150054000,,N,C251003,
C241013(A1109)_우장산동 111-30(보조1)화곡로33길 15방향,CTV,POC,1,방범용,우장산동 111-30,화곡로33길 8,126.8433445,37.54442695,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,10,,2020-10-14 15:15,1150061500,,N,C241013,우장산동
C251023(A3037)_화곡1동 357-7(보조1) 배다리어린이집방향,CTV,POC,1,방범용,화곡1동 357-7,곰달래로15가길 29,126.838486,37.530804,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,5,,2020-10-14 15:15,1150054000,,N,C251023,
C271008(A1094)_화곡3동 1047(보조1) 동성베스트빌(화곡로 19길 11) 방향,CTV,POC,1,방범용,화곡3동 1047-16,화곡로19길 22 ,126.83604,37.542084,0,Y,0,,2014-12-01,KSG,77,Y,,N,S,,777002,KSG,,9,,2020-10-14 15:15,1150056000,,N,C271008,화곡3동
S312007(A6024)_화곡본동 105-242 (선미유치원),CTV,CPZ,1,어린이보호구역,화곡본동 105-242 선미유치원,강서로26길 25,126.843864,37.539673,0,Y,0,,2013-12-01,KSG,77,Y,,N,S,116024,777002,KSG,,2,,2020-10-14 15:15,1150059000,,Y,S312007,
S312007(A6024)_화곡본동 105-242 (선미유치원)(보조2)화곡꼬마천사어린이집방향,CTV,CPZ,1,어린이보호구역,화곡본동 105-242 선미유치원,강서로26길 25,126.843864,37.539673,0,Y,0,,2013-12-01,KSG,77,Y,,N,S,,777002,KSG,,2,,2020-10-14 15:15,1150059000,,N,S312007,
S312007(A6024)_화곡본동 105-242 (선미유치원)(보조1)해돋는어린이집방향,CTV,CPZ,1,어린이보호구역,화곡본동 105-242 선미유치원,강서로26길 25,126.843864,37.539673,0,Y,0,,2013-12-01,KSG,77,Y,,N,S,,777002,KSG,,2,,2020-10-14 15:15,1150059000,,N,S312007,
C311026(A5025)_화곡본동 105-46,CTV,POC,1,방범용,화곡본동 105-46,까치산로4가길 23,126.84305,37.541553,0,Y,0,,2012-12-01,KSG,77,Y,,N,S,115025,777002,KSG,,10,,2020-10-14 15:15,1150059000,,Y,C311026,
C311037(A3023)_화곡본동 56-260,CTV,POC,1,방범용,화곡본동 56-260,초록마을로19길 19,126.85245,37.54081,0,Y,0,,2011-04-01,KSG,77,Y,,N,S,113023,777002,KSG,,2,,2020-10-14 15:15,1150059000,,Y,C311037,
C311038(A3024)_화곡본동 56-501,CTV,POC,1,방범용,화곡본동 56-501,초록마을로22길 24 ,126.85014,37.539642,0,Y,0,,2011-04-01,KSG,77,Y,,N,S,113024,777002,KSG,,2,,2020-10-14 15:15,1150059000,,Y,C311038,
C311016_화곡본동 105-99 - 카메라 1,CTV,POC,1,방범용,화곡본동 105-99,까치산로4가길 43 ,126.84297,37.54064,0,Y,0,,2012-04-01,KSG,77,Y,,N,S,777002,777002,KSG,N,2,,2020-10-14 15:15,1150059000,,Y,C311016,
C311021(A4009)_화곡본동 55-70,CTV,POC,1,방범용,화곡본동 55-70,초록마을로8길 25,126.84833,37.541595,0,Y,0,,2012-12-01,KSG,77,Y,,N,S,114009,777002,KSG,,2,,2020-10-14 15:15,1150059000,,Y,C311021,
C311039_화곡본동 29-90,CTV,POC,1,방범용,화곡동 29-91,까치산로16길 19,126.8487155,37.5459614,0,Y,0,,2012-12-01,KSG,77,Y,,N,S,114008,777002,KSG,,2,,2020-10-14 15:15,1150059000,,Y,C311039,화곡본동
철거됨_S232010(A6038)_염창동 271(염창초등학교),CTV,CPZ,1,어린이보호구역,염창동 271 염창초등학교,공항대로61길 42,126.866516,37.552982,0,D,1,,2013-12-01,KSG,77,Y,,N,S,116038,777002,KSG,,7,,2019-03-06 10:56,1150051000,,Y,S232010,
S232008_염창동 306-2 (염동초등학교),CTV,CPZ,1,어린이보호구역,염창동 306-2 염동초등학교,양천로73길 17,126.87275,37.551483,0,Y,0,,2013-12-01,KSG,77,Y,,N,S,,777002,KSG,,7,,2020-10-14 15:15,1150051000,,Y,S232008,
S232007(A6001)_염창동 113-14 (동산어린이집),CTV,CPZ,1,어린이보호구역,염창동 113-14 동산어린이집,양천로75길 46,126.87554,37.55168,0,Y,0,,2013-12-01,KSG,77,Y,,N,S,116001,777002,KSG,,7,,2020-10-14 15:15,1150051000,,Y,S232007,
C231006(A8001)_염창동 75-7 (양천로67길93-23),CTV,POC,1,방범용,염창동 75-7,양천로67길93-23,126.87176,37.556343,0,Y,0,,2013-12-01,KSG,77,Y,,N,S,118001,777002,KSG,,7,,2020-10-14 15:15,1150051000,,Y,C231006,
S232009(A6003)_염창동 74-3(염경초교),CTV,CPZ,1,어린이보호구역,염창동 74-3 서울염경초등학교,,126.87106,37.555424,0,Y,0,,2013-12-01,KSG,77,Y,,N,S,116003,777002,KSG,,7,,2020-10-14 15:15,1150051000,,Y,S232009,
A8044_화곡본동 98-89 (보조) (까치산로4길31) - 카메라 1,CTV,POC,1,방범용,화곡본동 98-89,까치산로4길 31,126.844894,37.541412,0,D,0,,,KSG,77,Y,,N,S,,777002,KSG,,2,,2016-10-18 17:38,1150059000,,N,,
A6036_화곡6동 981-5 (동그라미어린이집-보조) - 카메라 1,CTV,CPZ,1,어린이보호구역,화곡6동 981-5 동그라미어린이집,화곡로 286-5,126.84882,37.549866,0,D,0,,,KSG,77,Y,,N,S,,777002,KSG,,2,,2016-10-18 17:38,1150059100,,N,,
A6016_화곡3동 1091-8 (윤서유치원-보조) - 카메라 1,CTV,CPZ,1,어린이보호구역,화곡3동 1041-35 윤서유치원,화곡로13나길 1,126.83303,37.54199,0,D,0,,,KSG,77,Y,,N,S,,777002,KSG,,9,,2016-10-18 17:38,1150056000,,N,,
A6029_등촌2동 533-39 (미도유치원-보조) - 카메라 1,CTV,CPZ,1,어린이보호구역,등촌2동 533-39 미도유치원,공항대로58가길 39,126.860916,37.55048,0,D,0,,,KSG,77,Y,,N,S,,777002,KSG,,8,,2016-10-18 17:38,1150053000,,N,,
A6025_화곡본동 105-194 (선미유치원-보조1) - 카메라 1,CTV,CPZ,1,어린이보호구역,화곡본동 105-242 선미유치원,강서로26길 25,126.843864,37.539692,0,D,0,,,KSG,77,Y,,N,S,,777002,KSG,,2,,2016-10-18 17:38,1150059000,,N,,
A6031_화곡6동 1131 (등서초교-보조) - 카메라 1,CTV,CPZ,1,어린이보호구역,화곡6동 1130-4 등서초등학교,화곡로58길 86,126.854095,37.552235,0,D,0,,,KSG,77,Y,,N,S,,777002,KSG,,2,,2016-10-18 17:38,1150059100,,N,,
A6015_화곡3동 1091-8(윤서유치원) - 카메라 1,CTV,CPZ,1,어린이보호구역,화곡3동 1041-35 윤서유치원,화곡로13나길 1,126.8318121,37.54464221,0,D,0,,,KSG,77,Y,,N,S,,777002,KSG,,9,,2016-10-18 17:38,1150056000,,N,,
A6015_화곡3동 1091-8(윤서유치원) - 카메라 1,CTV,CPZ,1,어린이보호구역,화곡로13나길 1,윤서유치원,126.83304,37.541992,0,N,0,,,KSG,77,Y,,N,S,,777002,KSG,,,2015-03-23 2:12,2016-10-18 17:38,1150056000,,N,,
S272001_화곡3동 1091-8(윤서유치원) - 카메라 1,CTV,CPZ,1,어린이보호구역,화곡3동 1041-35 윤서유치원,화곡로13나길 1,126.83304,37.541992,0,Y,0,,2013-12-01,KSG,77,Y,,N,S,,777002,KSG,,9,,2020-10-14 15:15,1150056000,,Y,S272001,
C231009(A8004)_염창동 266-1,CTV,POC,1,방범용,염창동 266-1,,126.87,37.551373,0,Y,0,,2013-12-01,KSG,77,Y,,N,S,118004,777002,KSG,,7,,2020-10-14 15:15,1150051000,,Y,C231009,
G9001_화곡1동 362-18 - 카메라 1,CTV,GPK,1,그린파킹,화곡1동 362-18,가로공원로78가길 43,126.83923,37.53344,0,D,0,,,KSG,77,Y,,N,S,,777002,KSG,,5,,2016-10-18 17:38,1150054000,,N,,
S132003(A6004)_가양3동 1492 염강초등학교,CTV,CPZ,1,어린이보호구역,가양동 1492 염강초등학교,허준로 221-22,126.86407,37.56177,0,Y,0,,2013-12-01,KSG,77,Y,,N,S,116004,777002,KSG,,6,,2020-10-14 15:15,1150060500,,Y,S132003,
노후교체-A1134_화곡본동 102-143,CTV,POC,1,방범용,화곡본동 102-143,초록마을로34길 66,126.84508,37.53868,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111134,777002,KSG,,2,,2019-03-06 10:56,1150059000,,Y,C311001,
(성능개선교체예정)C311004(A1137)_화곡본동 105-207,CTV,POC,1,방범용,화곡본동 105-207,강서로26길 46,126.84458,37.54,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111137,777002,KSG,,2,,2019-03-06 10:56,1150059000,,Y,C311004,
(성능개선교체예정)C311003_화곡본동 105-239,CTV,POC,1,방범용,화곡본동 105-239,까치산로2길 43 ,126.84301,37.539474,0,D,1,,2010-03-01,KSG,77,Y,,N,S,,777002,KSG,,2,,2019-03-06 10:56,1150059000,,Y,C311003,
(성능개선교체예정)C311002(A1135)_화곡본동 102-66,CTV,POC,1,방범용,화곡본동 102-66,강서로24길 70,126.846596,37.539406,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111135,777002,KSG,,2,,2019-03-06 10:56,1150059000,,Y,C311002,
(성능개선교체예정)C311005(A1138)_화곡본동 24-144,CTV,POC,1,방범용,화곡본동 24-144,초록마을로3길 24 ,126.84659,37.545177,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111138,777002,KSG,,2,,2019-03-06 10:56,1150059000,,Y,C311005,
C311006(A1140)_화곡본동 46-133,CTV,POC,1,방범용,화곡본동 46-181,초록마을로5길 50,126.8488,37.544273,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111140,777002,KSG,,2,,2019-03-06 10:56,1150059000,,Y,C311006,
[철거됨]S292001(A1116)_(스쿨존)화곡6동 1130-12(등서초등학교),CTV,POC,1,방범용,화곡본동 51-40,초록마을로8길 2,126.8542235,37.5515963,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111141,777002,KSG,,2,,2020-04-28 0:31,1150059000,,Y,C311007,
C311009_화곡본동 56-433,CTV,POC,1,방범용,화곡본동 56-433,초록마을로8길 81-2,126.84802,37.539085,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111143,777002,KSG,,2,,2019-08-14 18:07,1150059000,,Y,C311009,
C311008_화곡본동 56-209,CTV,POC,1,방범용,화곡본동 56-209,초록마을로18길 16,126.849884,37.540924,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111142,777002,KSG,,2,,2019-03-06 10:56,1150059000,,Y,C311008,
C311010(A1144)_화곡본동 56-62,CTV,POC,1,방범용,화곡본동 56-62,초록마을로 86,126.851,37.5407,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111144,777002,KSG,,2,,2019-03-06 10:56,1150059000,,Y,C311010,
C311011(A1145)_화곡본동 56-673,CTV,POC,1,방범용,화곡본동 56-673,초록마을로26길 21 ,126.85023,37.53856,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111145,777002,KSG,,2,,2019-08-14 18:07,1150059000,,Y,C311011,
C311015(A1150)_화곡본동 98-22,CTV,POC,1,방범용,화곡본동 98-22,초록마을로2길 35,126.84394,37.54351,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111150,777002,KSG,,2,,2019-08-14 18:07,1150059000,,Y,C311015,
A1148_화곡본동 61-97 - 카메라 1,CTV,POC,1,방범용,화곡본동 61-97,초록마을로6길 30,126.846924,37.541668,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111148,777002,KSG,,2,,2019-03-06 10:56,1150059000,,Y,C311013,
C311012_화곡본동 61-51,CTV,POC,1,방범용,화곡본동 61-51,까치산로8길 32,126.84589,37.542118,0,D,1,,2010-03-01,KSG,77,Y,,N,S,111147,777002,KSG,,2,,2019-08-14 18:07,1150059000,,Y,C311012,
P223009_방화3동 855 방화공원_민속놀이마당(보조1),CTV,PPC,1,공원방범,방화동 855,금낭화로176,126.81319,37.582245,0,Y,0,,2015-10-01,KSG,77,Y,,N,S,,777002,KSG,N,11,2016-03-30 2:08,2020-10-14 15:15,1150064100,,N,P223009,
C201002(A1050)_방화1동 448-47,CTV,POC,1,방범용,방화동 448-15 ,방화대로45길56-5 -,126.8133606,37.57466088,0,Y,0,,2015-12-01,KSG,77,Y,,N,S,111050,777002,KSG,N,4,2016-01-13 2:05,2020-10-14 15:15,1150063000,,N,C201002,
A1034_(스쿨존)수명초교(1/18~) - 카메라 1,CTV,POC,1,방범용,발산1동 752 수명초등학교,수명로1길 84,126.823117,37.552685,0,D,0,,,KSG,77,Y,,N,S,,777002,KSG,N,,2016-01-19 2:05,2016-10-18 17:38,,,Y,,
SC106_마곡서1로 8단지 공원 부지 앞 삼거리 - 스위치1,SWC,SWC,1,광스위치,마곡동,마곡서1로 8단지 공원 부지 앞 삼거리,126.8192682,37.56513188,0,Y,0,,2015-12-10,KSG,77,Y,,N,S,,777002,KSG,N,,2016-02-15 10:00,2019-03-06 15:55,,,N,SC106,
SC106_마곡서1로 8단지 공원 부지 앞 삼거리 - 전원제어장치,PWE,PWE,1,전원제어장치,마곡동,마곡서1로 8단지 공원 부지 앞 삼거리,126.8192682,37.56513188,0,Y,0,,2015-12-10,KSG,77,Y,,N,S,30333,777002,KSG,N,,2016-02-15 10:00,2019-03-06 15:55,,,N,SC106,
SC106_마곡서1로 8단지 공원 부지 앞 삼거리 - 앰프(비상벨),EGB,EGB,1,앰프(비상벨),마곡동,마곡서1로 8단지 공원 부지 앞 삼거리,126.8192682,37.56513188,0,Y,0,,2015-12-10,KSG,77,Y,,N,S,,777002,KSG,N,,2016-02-15 10:00,2019-03-06 15:55,,,N,SC106,
SC106_마곡서1로 8단지 공원 부지 앞 삼거리 - 무선AP,WAP,WAP,1,무선AP,마곡동,마곡서1로 8단지 공원 부지 앞 삼거리,126.8192682,37.56513188,0,Y,0,,2015-12-10,KSG,77,Y,,N,S,,777002,KSG,N,,2016-02-15 10:00,2016-10-18 17:38,,,N,SC106,
SC106_마곡서1로 8단지 공원 부지 앞 삼거리 - 디자인폴,POL,POL,1,폴,마곡동,마곡서1로 8단지 공원 부지 앞 삼거리,126.8192682,37.56513188,0,Y,0,,2015-12-10,KSG,77,Y,,N,S,,777002,KSG,N,,2016-02-15 10:00,2016-10-18 17:38,,,N,SC106,
SC115_마곡중앙1로와 마곡서로 교차 사거리 - 디자인함체,HUL,HUL,1,함체,마곡동,마곡중앙1로와 마곡서로 교차 사거리,126.823326,37.558567,0,Y,0,,2015-12-10,KSG,77,Y,,N,S,,777002,KSG,N,,2016-02-15 10:00,2018-05-25 9:52,,,N,SC115,
SC118_마곡서1로와 마곡중앙3로 교차 사거리 - 스위치1,SWC,SWC,1,광스위치,마곡동,마곡서1로와 마곡중앙3로 교차 사거리,126.8211573,37.56283533,0,Y,0,,2015-12-10,KSG,77,Y,,N,S,,777002,KSG,N,,2016-02-15 10:00,2019-03-06 15:54,,,N,SC118,
SC118_마곡서1로와 마곡중앙3로 교차 사거리 - 전원제어장치,PWE,PWE,1,전원제어장치,마곡동,마곡서1로와 마곡중앙3로 교차 사거리,126.8211573,37.56283533,0,Y,0,,2015-12-10,KSG,77,Y,,N,S,30333,777002,KSG,N,,2016-02-15 10:00,2019-03-06 15:54,,,N,SC118,
C201022_방화동 485-3 - 카메라 1,CTV,POC,1,방범용,방화동 485-3,양천로11길 14,126.8099149,37.57406737,0,Y,0,,2015-12-01,KSG,77,Y,,N,S,C201022,777002,KSG,N,4,2016-02-05 14:30,2020-10-14 15:15,1150063000,,Y,C201022,
C271015_화곡동 1024-19 - 카메라 1,CTV,POC,1,방범용,화곡3동 1014-19,강서로41길28,126.8357735,37.54480371,0,D,0,,,KSG,77,Y,,N,S,C271015,777002,KSG,N,9,2016-02-05 14:30,2016-10-18 17:38,,,N,,
